page,product,brand,price,image,type,price_level
https://www.saksfifthavenue.com/saks-fifth-avenue-pvc-grid-pattern-logo-shopper/product/0400010191153?FOLDER%3C%3Efolder_id=2534374306622889&R=811005026847&P_name=Saks+Fifth+Avenue&N=306622889&bmUID=m.j8Rfj,PVC Grid Pattern Logo Shopper,Saks Fifth Avenue,$75.00,https://image.s5a.com/is/image/saks/0400010191153_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/gucci-gg-supreme-tote/product/0400099800005?FOLDER%3C%3Efolder_id=2534374306622889&R=888108715978&P_name=Gucci&N=306622889&bmUID=m.j8Rfk,GG Supreme Tote,Gucci,$890.00,https://image.s5a.com/is/image/saks/0400099800005_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/saks-fifth-avenue-calendar-pvc-shopper/product/0400010191133?FOLDER%3C%3Efolder_id=2534374306622889&R=811005026823&P_name=Saks+Fifth+Avenue&N=306622889&bmUID=m.j8Rfm,Calendar PVC Shopper,Saks Fifth Avenue,$75.00,https://image.s5a.com/is/image/saks/0400010191133_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/mcm-large-liz-reversible-visetos-shopper/product/0400090165671?FOLDER%3C%3Efolder_id=2534374306622889&R=8806195890684&P_name=MCM&N=306622889&bmUID=m.j8Rfn,Large Liz Reversible Visetos Shopper,MCM,$725.00,https://image.s5a.com/is/image/saks/0400090165671_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/tory-burch-ella-nylon-tote/product/0400011415016?FOLDER%3C%3Efolder_id=2534374306622889&R=190041974788&P_name=Tory+Burch&N=306622889&bmUID=m.j8Rfp,Ella Nylon Tote,Tory Burch,$198.00,https://image.s5a.com/is/image/saks/0400011415016_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/saks-fifth-avenue-calendar-pvc-shopper/product/0400010191148?FOLDER%3C%3Efolder_id=2534374306622889&R=811005026830&P_name=Saks+Fifth+Avenue&N=306622889&bmUID=m.j8Rfs,Calendar PVC Shopper,Saks Fifth Avenue,$75.00,https://image.s5a.com/is/image/saks/0400010191148_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/saint-laurent-north-south-leather-shopper/product/0400012037288?FOLDER%3C%3Efolder_id=2534374306622889&R=190617536808&P_name=Saint+Laurent&N=306622889&bmUID=m.j8Rfu,North-South Leather Shopper,Saint Laurent,$995.00,https://image.s5a.com/is/image/saks/0400012037288_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/gucci-ophidia-gg-tote/product/0400099787090?FOLDER%3C%3Efolder_id=2534374306622889&R=192575072787&P_name=Gucci&N=306622889&bmUID=m.j8Rfv,Ophidia GG Tote,Gucci,$1650.00,https://image.s5a.com/is/image/saks/0400099787090_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/mcm-medium-project-visetos-reversible-shopper/product/0400012134027?FOLDER%3C%3Efolder_id=2534374306622889&R=8809630698432&P_name=MCM&N=306622889&bmUID=m.j8Rfx,Medium Project Visetos Reversible Shopper,MCM,$695.00,https://image.s5a.com/is/image/saks/0400012134027_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/tumi-tumi-voyageur-just-in-case-tote/product/0400099208699?FOLDER%3C%3Efolder_id=2534374306622889&R=742315442044&P_name=Tumi&N=306622889&bmUID=m.j8Rfy,Tumi Voyageur Just In Case Tote,Tumi,$100.00,https://image.s5a.com/is/image/saks/0400099208699_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/saks-fifth-avenue-calendar-canvas-tote-bag/product/0400010191195?FOLDER%3C%3Efolder_id=2534374306622889&R=811005026854&P_name=Saks+Fifth+Avenue&N=306622889&bmUID=m.j8RfA,Calendar Canvas Tote Bag,Saks Fifth Avenue,$45.00,https://image.s5a.com/is/image/saks/0400010191195_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/saint-laurent-large-leather-shopper/product/0400092371732?FOLDER%3C%3Efolder_id=2534374306622889&R=190617020321&P_name=Saint+Laurent&N=306622889&bmUID=m.j8RfD,Large Leather Shopper,Saint Laurent,$995.00,https://image.s5a.com/is/image/saks/0400092371732_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/saks-fifth-avenue-five-day-calendar-canvas-tote-bag/product/0400010191208?FOLDER%3C%3Efolder_id=2534374306622889&R=811005026861&P_name=Saks+Fifth+Avenue&N=306622889&bmUID=m.j8RfF,Five-Day Calendar Canvas Tote Bag,Saks Fifth Avenue,$45.00,https://image.s5a.com/is/image/saks/0400010191208_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/gucci-ophidia-gg-flora-medium-tote/product/0400011830751?FOLDER%3C%3Efolder_id=2534374306622889&R=192575306677&P_name=Gucci&N=306622889&bmUID=m.j8RfG,Ophidia GG Flora Medium Tote,Gucci,$1980.00,https://image.s5a.com/is/image/saks/0400011830751_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/alexander-wang-medium-rocco-leather-satchel/product/0400011860012?FOLDER%3C%3Efolder_id=2534374306622889&R=192722125915&P_name=Alexander+Wang&N=306622889&bmUID=m.j8RfI,Medium Rocco Leather Satchel,Alexander Wang,$650.00,https://image.s5a.com/is/image/saks/0400011860012_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/gucci-small-ophida-tote/product/0400099786620?FOLDER%3C%3Efolder_id=2534374306622889&R=192575074729&P_name=Gucci&N=306622889&bmUID=m.j8RfJ,Small Ophida Tote,Gucci,$1790.00,https://image.s5a.com/is/image/saks/0400099786620_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/mz-wallace-medium-metro-tote/product/0400088470068?FOLDER%3C%3Efolder_id=2534374306622889&R=849835006241&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RfL,Medium Metro Tote,MZ Wallace,$235.00,https://image.s5a.com/is/image/saks/0400088470068_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/mz-wallace-small-max-tote/product/0400011868573?FOLDER%3C%3Efolder_id=2534374306622889&R=849835039010&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RfM,Small Max Tote,MZ Wallace,$255.00,https://image.s5a.com/is/image/saks/0400011868573_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/mcm-medium-liz-reversible-visetos-leather-shopper/product/0400095163491?FOLDER%3C%3Efolder_id=2534374306622889&R=8809630682592&P_name=MCM&N=306622889&bmUID=m.j8RfO,Medium Liz Reversible Visetos Leather Shopper,MCM,$650.00,https://image.s5a.com/is/image/saks/0400095163491_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/mz-wallace-medium-metro-tote/product/0400012080173?FOLDER%3C%3Efolder_id=2534374306622889&R=849835037009&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RfP,Medium Metro Tote,MZ Wallace,$225.00,https://image.s5a.com/is/image/saks/0400012080173_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/tory-burch-mini-ella-quilted-nylon-tote/product/0400011940289?FOLDER%3C%3Efolder_id=2534374306622889&R=192485345353&P_name=Tory+Burch&N=306622889&bmUID=m.j8RfR,Mini Ella Quilted Nylon Tote,Tory Burch,$278.00,https://image.s5a.com/is/image/saks/0400011940289_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/givenchy-wing-leather-tote/product/0400011852094?FOLDER%3C%3Efolder_id=2534374306622889&R=3615208504549&P_name=Givenchy&N=306622889&bmUID=m.j8RfS,Wing Leather Tote,Givenchy,$1290.00,https://image.s5a.com/is/image/saks/0400011852094_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/mz-wallace-medium-metro-tote/product/0400011137005?FOLDER%3C%3Efolder_id=2534374306622889&R=849835037139&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RfU,Medium Metro Tote,MZ Wallace,$235.00,https://image.s5a.com/is/image/saks/0400011137005_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/mz-wallace-medium-sutton-bag/product/0400089649544?FOLDER%3C%3Efolder_id=2534374306622889&R=849835014543&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RfV,Medium Sutton Bag,MZ Wallace,$235.00,https://image.s5a.com/is/image/saks/0400089649544_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/staud-shirley-printed-leather-trimmed-cotton-tote/product/0400011863013?FOLDER%3C%3Efolder_id=2534374306622889&R=843608193336&P_name=Staud&N=306622889&bmUID=m.j8RfX,Shirley Printed Leather-Trimmed Cotton Tote,Staud,$295.00,https://image.s5a.com/is/image/saks/0400011863013_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/tory-burch-small-gemini-link-canvas-tote/product/0400011685942?FOLDER%3C%3Efolder_id=2534374306622889&R=192485104967&P_name=Tory+Burch&N=306622889&bmUID=m.j8RfY,Small Gemini Link Canvas Tote,Tory Burch,$228.00,https://image.s5a.com/is/image/saks/0400011685942_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/christian-louboutin-cabata-writing-leather-tote/product/0400011304264?FOLDER%3C%3Efolder_id=2534374306622889&R=400113042636&P_name=Christian+Louboutin&N=306622889&bmUID=m.j8Rf_,Cabata Writing Leather Tote,Christian Louboutin,$1590.00,https://image.s5a.com/is/image/saks/0400011304264_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/gucci-medium-padlock-tote/product/0400011201096?FOLDER%3C%3Efolder_id=2534374306622889&R=888108977628&P_name=Gucci&N=306622889&bmUID=m.j8Rf.,Medium Padlock Tote,Gucci,$2690.00,https://image.s5a.com/is/image/saks/0400011201096_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/tory-burch-gemini-link-canvas-tote/product/0400011940436?FOLDER%3C%3Efolder_id=2534374306622889&R=192485340884&P_name=Tory+Burch&N=306622889&bmUID=m.j8Rg1,Gemini Link Canvas Tote,Tory Burch,$258.00,https://image.s5a.com/is/image/saks/0400011940436_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/tory-burch-gemini-link-canvas-tote/product/0400011415192?FOLDER%3C%3Efolder_id=2534374306622889&R=192485103380&P_name=Tory+Burch&N=306622889&bmUID=m.j8Rg2,Gemini Link Canvas Tote,Tory Burch,$258.00,https://image.s5a.com/is/image/saks/0400011415192_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/christian-louboutin-cabata-leather-tote/product/0400092176999?FOLDER%3C%3Efolder_id=2534374306622889&R=400921769985&P_name=Christian+Louboutin&N=306622889&bmUID=m.j8Rg4,Cabata Leather Tote,Christian Louboutin,$1350.00,https://image.s5a.com/is/image/saks/0400092176999_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/isabel-marant-yenky-logo-cotton-tote/product/0400011737614?FOLDER%3C%3Efolder_id=2534374306622889&R=3613612844596&P_name=Isabel+Marant&N=306622889&bmUID=m.j8Rg7,Yenky Logo Cotton Tote,Isabel Marant,$140.00,https://image.s5a.com/is/image/saks/0400011737614_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/poolside-the-lori-crystal-embellished-sun-straw-tote/product/0400010971477?FOLDER%3C%3Efolder_id=2534374306622889&R=850003424231&P_name=Poolside&N=306622889&bmUID=m.j8Rg9,The Lori Crystal-Embellished Sun Straw Tote,Poolside,$245.00,https://image.s5a.com/is/image/saks/0400010971477_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/saint-laurent-large-niki-croc-embossed-leather-tote/product/0400011248943?FOLDER%3C%3Efolder_id=2534374306622889&R=190617464569&P_name=Saint+Laurent&N=306622889&bmUID=m.j8Rga,Large Niki Croc-Embossed Leather Tote,Saint Laurent,$2290.00,https://image.s5a.com/is/image/saks/0400011248943_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/susan-alexandra-parfait-beaded-tote/product/0400099601915?FOLDER%3C%3Efolder_id=2534374306622889&R=400996019145&P_name=Susan+Alexandra&N=306622889&bmUID=m.j8Rgc,Parfait Beaded Tote,Susan Alexandra,$360.00,https://image.s5a.com/is/image/saks/0400099601915_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/tory-burch-small-perry-coated-leather-tote/product/0400011940756?FOLDER%3C%3Efolder_id=2534374306622889&R=192485194210&P_name=Tory+Burch&N=306622889&bmUID=m.j8Rgd,Small Perry Coated Leather Tote,Tory Burch,$298.00,https://image.s5a.com/is/image/saks/0400011940756_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/bao-bao-issey-miyake-prism-stripe-tote/product/0400010321465?FOLDER%3C%3Efolder_id=2534374306622889&R=4548482470820&P_name=Bao+Bao+Issey+Miyake&N=306622889&bmUID=m.j8Rgf,Prism Stripe Tote,Bao Bao Issey Miyake,$795.00,https://image.s5a.com/is/image/saks/0400010321465_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/chloe-medium-vick-leather-tote/product/0400099669655?FOLDER%3C%3Efolder_id=2534374306622889&R=7613384510749&P_name=Chlo%26%23233%3B&N=306622889&bmUID=m.j8Rgg,Medium Vick Leather Tote,Chloé,$1190.00,https://image.s5a.com/is/image/saks/0400099669655_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/mcm-medium-anya-visetos-shopper/product/0400010018316?FOLDER%3C%3Efolder_id=2534374306622889&R=8809578664315&P_name=MCM&N=306622889&bmUID=m.j8Rgi,Medium Anya Visetos Shopper,MCM,$780.00,https://image.s5a.com/is/image/saks/0400010018316_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/mz-wallace-large-sutton/product/0400087159965?FOLDER%3C%3Efolder_id=2534374306622889&R=817684011211&P_name=MZ+Wallace&N=306622889&bmUID=m.j8Rgj,Large Sutton,MZ Wallace,$245.00,https://image.s5a.com/is/image/saks/0400087159965_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/rebecca-minkoff-camo-print-washed-nylon-tote/product/0400098313160?FOLDER%3C%3Efolder_id=2534374306622889&R=191422125966&P_name=Rebecca+Minkoff&N=306622889&bmUID=m.j8Rgl,Camo-Print Washed Nylon Tote,Rebecca Minkoff,$145.00,https://image.s5a.com/is/image/saks/0400098313160_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/stella-mccartney-small-falabella-metallic-woven-tote/product/0400011925103?FOLDER%3C%3Efolder_id=2534374306622889&R=194524097520&P_name=Stella+McCartney&N=306622889&bmUID=m.j8Rgm,Small Falabella Metallic Woven Tote,Stella McCartney,$1195.00,https://image.s5a.com/is/image/saks/0400011925103_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/christian-louboutin-cabata-logo-patent-leather-tote/product/0400010621727?FOLDER%3C%3Efolder_id=2534374306622889&R=400106217263&P_name=Christian+Louboutin&N=306622889&bmUID=m.j8Rgo,Cabata Logo Patent Leather Tote,Christian Louboutin,$1690.00,https://image.s5a.com/is/image/saks/0400010621727_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/loeffler-randall-mina-beaded-tote/product/0400010834135?FOLDER%3C%3Efolder_id=2534374306622889&R=884141613394&P_name=Loeffler+Randall&N=306622889&bmUID=m.j8Rgp,Mina Beaded Tote,Loeffler Randall,$275.00,https://image.s5a.com/is/image/saks/0400010834135_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/off-white-new-commercial-tote/product/0400010832669?FOLDER%3C%3Efolder_id=2534374306622889&R=400108326680&P_name=Off-White&N=306622889&bmUID=m.j8Rgr,New Commercial Tote,Off-White,$275.00,https://image.s5a.com/is/image/saks/0400010832669_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/poolside-the-bec-half-moon-top-handle-straw-tote/product/0400011478604?FOLDER%3C%3Efolder_id=2534374306622889&R=850003424385&P_name=Poolside&N=306622889&bmUID=m.j8Rgs,The Bec Half-Moon Top Handle Straw Tote,Poolside,$150.00,https://image.s5a.com/is/image/saks/0400011478604_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/poolside-large-out-of-office-beach-tote/product/0400010384230?FOLDER%3C%3Efolder_id=2534374306622889&R=400103842291&P_name=Poolside&N=306622889&bmUID=m.j8Rgu,Large Out Of Office Beach Tote,Poolside,$175.00,https://image.s5a.com/is/image/saks/0400010384230_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/prada-large-woven-leather-tote/product/0400012222929?FOLDER%3C%3Efolder_id=2534374306622889&R=8052288362839&P_name=Prada&N=306622889&bmUID=m.j8Rgv,Large Woven Leather Tote,Prada,$2350.00,https://image.s5a.com/is/image/saks/0400012222929_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/rebecca-minkoff-mini-kate-embellished-pvc-tote/product/0400011761926?FOLDER%3C%3Efolder_id=2534374306622889&R=191422369049&P_name=Rebecca+Minkoff&N=306622889&bmUID=m.j8Rgx,Mini Kate Embellished PVC Tote,Rebecca Minkoff,$198.00,https://image.s5a.com/is/image/saks/0400011761926_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/staud-mini-shirley-croc-embossed-leather-trimmed-canvas-tote/product/0400011862807?FOLDER%3C%3Efolder_id=2534374306622889&R=840097308814&P_name=Staud&N=306622889&bmUID=m.j8Rgy,Mini Shirley Croc-Embossed Leather-Trimmed Canvas Tote,Staud,$250.00,https://image.s5a.com/is/image/saks/0400011862807_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/alexander-wang-large-rocco-leather-trimmed-canvas-satchel/product/0400011860383?FOLDER%3C%3Efolder_id=2534374306622889&R=192722143094&P_name=Alexander+Wang&N=306622889&bmUID=m.j8RgA,Large Rocco Leather-Trimmed Canvas Satchel,Alexander Wang,$695.00,https://image.s5a.com/is/image/saks/0400011860383_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/alexander-wang-large-knit-jacquard-shopper/product/0400011860021?FOLDER%3C%3Efolder_id=2534374306622889&R=192722125823&P_name=Alexander+Wang&N=306622889&bmUID=m.j8RgB,Large Knit Jacquard Shopper,Alexander Wang,$395.00,https://image.s5a.com/is/image/saks/0400011860021_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/christian-louboutin-small-cabalace-braided-canvas-shopper/product/0400011304125?FOLDER%3C%3Efolder_id=2534374306622889&R=400113041233&P_name=Christian+Louboutin&N=306622889&bmUID=m.j8RgD,Small Cabalace Braided Canvas Shopper,Christian Louboutin,$1150.00,https://image.s5a.com/is/image/saks/0400011304125_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/christian-louboutin-small-cabata-leather-tote/product/0400099125770?FOLDER%3C%3Efolder_id=2534374306622889&R=400991257689&P_name=Christian+Louboutin&N=306622889&bmUID=m.j8RgE,Small Cabata Leather Tote,Christian Louboutin,$1290.00,https://image.s5a.com/is/image/saks/0400099125770_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/gucci-ophidia-gg-flora-large-tote/product/0400011830752?FOLDER%3C%3Efolder_id=2534374306622889&R=192575306837&P_name=Gucci&N=306622889&bmUID=m.j8RgG,Ophidia GG Flora Large Tote,Gucci,$1980.00,https://image.s5a.com/is/image/saks/0400011830752_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/gucci-ophidia-gg-flora-small-tote-bag/product/0400011830769?FOLDER%3C%3Efolder_id=2534374306622889&R=192575316850&P_name=Gucci&N=306622889&bmUID=m.j8RgH,Ophidia GG Flora Small Tote Bag,Gucci,$2150.00,https://image.s5a.com/is/image/saks/0400011830769_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/michael-michael-kors-raven-large-leather-shoulder-bag/product/0400094066944?FOLDER%3C%3Efolder_id=2534374306622889&R=192317306750&P_name=MICHAEL+Michael+Kors&N=306622889&bmUID=m.j8RgJ,Raven Large Leather Shoulder Bag,MICHAEL Michael Kors,$298.00,https://image.s5a.com/is/image/saks/0400094066944_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/mz-wallace-medium-metro-tote/product/0400093499653?FOLDER%3C%3Efolder_id=2534374306622889&R=849835021411&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RgK,Medium Metro Tote,MZ Wallace,$225.00,https://image.s5a.com/is/image/saks/0400093499653_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/off-white-commercial-canvas-tote/product/0400012010250?FOLDER%3C%3Efolder_id=2534374306622889&R=8053346694183&P_name=Off-White&N=306622889&bmUID=m.j8RgM,Commercial Canvas Tote,Off-White,$330.00,https://image.s5a.com/is/image/saks/0400012010250_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/off-white-commercial-tote/product/0400011414184?FOLDER%3C%3Efolder_id=2534374306622889&R=400114141833&P_name=Off-White&N=306622889&bmUID=m.j8RgN,Commercial Tote,Off-White,$275.00,https://image.s5a.com/is/image/saks/0400011414184_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/off-white-new-commercial-tote/product/0400010832871?FOLDER%3C%3Efolder_id=2534374306622889&R=400108328707&P_name=Off-White&N=306622889&bmUID=m.j8RgP,New Commercial Tote,Off-White,$275.00,https://image.s5a.com/is/image/saks/0400010832871_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/poolside-large-lizzy-woven-sunkissed-beach-tote/product/0400010384292?FOLDER%3C%3Efolder_id=2534374306622889&R=400103842918&P_name=Poolside&N=306622889&bmUID=m.j8RgQ,Large Lizzy Woven Sunkissed Beach Tote,Poolside,$250.00,https://image.s5a.com/is/image/saks/0400010384292_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/saint-laurent-large-leather-shopping-tote/product/0400011918126?FOLDER%3C%3Efolder_id=2534374306622889&R=190617495921&P_name=Saint+Laurent&N=306622889&bmUID=m.j8RgS,Large Leather Shopping Tote,Saint Laurent,$995.00,https://image.s5a.com/is/image/saks/0400011918126_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/salvatore-ferragamo-gancini-leather-tote/product/0400096805094?FOLDER%3C%3Efolder_id=2534374306622889&R=8058572856695&P_name=Salvatore+Ferragamo&N=306622889&bmUID=m.j8RgT,Gancini Leather Tote,Salvatore Ferragamo,$995.00,https://image.s5a.com/is/image/saks/0400096805094_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/staud-mini-shirley-shearling-lined-woven-leather-tote/product/0400011385240?FOLDER%3C%3Efolder_id=2534374306622889&R=843608152227&P_name=Staud&N=306622889&bmUID=m.j8RgV,Mini Shirley Shearling-Lined Woven Leather Tote,Staud,$395.00,https://image.s5a.com/is/image/saks/0400011385240_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/stella-mccartney-small-falabella-reversible-tote/product/0400096547614?FOLDER%3C%3Efolder_id=2534374306622889&R=888489828212&P_name=Stella+McCartney&N=306622889&bmUID=m.j8Rhk,Small Falabella Reversible Tote,Stella McCartney,$995.00,https://image.s5a.com/is/image/saks/0400096547614_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/tory-burch-kira-chevron-leather-tote/product/0400011403593?FOLDER%3C%3Efolder_id=2534374306622889&R=192485268317&P_name=Tory+Burch&N=306622889&bmUID=m.j8Rhm,Kira Chevron Leather Tote,Tory Burch,$598.00,https://image.s5a.com/is/image/saks/0400011403593_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/versace-palazzo-nylon-rodeo-queen-tote/product/0400011811971?FOLDER%3C%3Efolder_id=2534374306622889&R=8058336778010&P_name=Versace&N=306622889&bmUID=m.j8Rhn,Palazzo Nylon Rodeo Queen Tote,Versace,$725.00,https://image.s5a.com/is/image/saks/0400011811971_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/alexander-mcqueen-small-butterfly-leather-tote/product/0400011315731?FOLDER%3C%3Efolder_id=2534374306622889&R=889261477727&P_name=Alexander+McQueen&N=306622889&bmUID=m.j8Rhp,Small Butterfly Leather Tote,Alexander McQueen,$1190.00,https://image.s5a.com/is/image/saks/0400011315731_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/bottega-veneta-small-leather-tote/product/0400011715093?FOLDER%3C%3Efolder_id=2534374306622889&R=828833958653&P_name=Bottega+Veneta&N=306622889&bmUID=m.j8Rhq,Small Leather Tote,Bottega Veneta,$2250.00,https://image.s5a.com/is/image/saks/0400011715093_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/chloe-marcie-leather-trimmed-woven-tote/product/0400012143793?FOLDER%3C%3Efolder_id=2534374306622889&R=7613385473203&P_name=Chlo%26%23233%3B&N=306622889&bmUID=m.j8Rhs,Marcie Leather-Trimmed Woven Tote,Chloé,$730.00,https://image.s5a.com/is/image/saks/0400012143793_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/fendi-small-runaway-raffia-shopper/product/0400099844285?FOLDER%3C%3Efolder_id=2534374306622889&R=8054385077067&P_name=Fendi&N=306622889&bmUID=m.j8Rht,Small Runaway Raffia Shopper,Fendi,$2890.00,https://image.s5a.com/is/image/saks/0400099844285_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/gucci-ophidia-small-tote-bag/product/0400011830550?FOLDER%3C%3Efolder_id=2534374306622889&R=192575320055&P_name=Gucci&N=306622889&bmUID=m.j8Rhv,Ophidia Small Tote Bag,Gucci,$2200.00,https://image.s5a.com/is/image/saks/0400011830550_247x329.jpg,tote_bags,higher 1000
https://www.saksfifthavenue.com/isabel-marant-bagya-leather-trimmed-woven-tote/product/0400011737650?FOLDER%3C%3Efolder_id=2534374306622889&R=3613612804156&P_name=Isabel+Marant&N=306622889&bmUID=m.j8Rhw,Bagya Leather-Trimmed Woven Tote,Isabel Marant,$580.00,https://image.s5a.com/is/image/saks/0400011737650_247x329.jpg,tote_bags,less 750
https://www.saksfifthavenue.com/marc-jacobs-ew-grunge-vinyl-tote/product/0400099836130?FOLDER%3C%3Efolder_id=2534374306622889&R=191267534978&P_name=Marc+Jacobs&N=306622889&bmUID=m.j8Rhy,Ew Grunge Vinyl Tote,Marc Jacobs,$225.00,https://image.s5a.com/is/image/saks/0400099836130_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/mcm-medium-klara-monogram-leather-shopper/product/0400010866715?FOLDER%3C%3Efolder_id=2534374306622889&R=8809630640011&P_name=MCM&N=306622889&bmUID=m.j8Rhz,Medium Klara Monogram Leather Shopper,MCM,$825.00,https://image.s5a.com/is/image/saks/0400010866715_247x329.jpg,tote_bags,less 1000
https://www.saksfifthavenue.com/mz-wallace-max-tote/product/0400011387255?FOLDER%3C%3Efolder_id=2534374306622889&R=849835036804&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RhB,Max Tote,MZ Wallace,$265.00,https://image.s5a.com/is/image/saks/0400011387255_247x329.jpg,tote_bags,less 500
https://www.saksfifthavenue.com/mz-wallace-large-metro-tote/product/0400011313038?FOLDER%3C%3Efolder_id=2534374306622889&R=849835037153&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RhD,Large Metro Tote,MZ Wallace,$245.00,https://image.s5a.com/is/image/saks/0400011313038_247x329.jpg,tote_bags,less 250
https://www.saksfifthavenue.com/mz-wallace-medium-metro-quilted-nylon-tote/product/0400099494983?FOLDER%3C%3Efolder_id=2534374306622889&R=849835033476&P_name=MZ+Wallace&N=306622889&bmUID=m.j8RhF,Medium Metro Quilted Nylon Tote,MZ Wallace,$235.00,https://image.s5a.com/is/image/saks/0400099494983_247x329.jpg,tote_bags,less 250
